team,season,corsiPercentage,fenwickPercentage,xGoalsPercentage,xOnGoalFor_PerGame,xGoalsFor_PerGame,xReboundsFor_PerGame,xFreezeFor_PerGame,xPlayStoppedFor_PerGame,xPlayContinuedInZoneFor_PerGame,xPlayContinuedOutsideZoneFor_PerGame,flurryAdjustedxGoalsFor_PerGame,scoreVenueAdjustedxGoalsFor_PerGame,flurryScoreVenueAdjustedxGoalsFor_PerGame,shotsOnGoalFor_PerGame,missedShotsFor_PerGame,blockedShotAttemptsFor_PerGame,shotAttemptsFor_PerGame,goalsFor_PerGame,reboundsFor_PerGame,reboundGoalsFor_PerGame,freezeFor_PerGame,playStoppedFor_PerGame,playContinuedInZoneFor_PerGame,playContinuedOutsideZoneFor_PerGame,savedShotsOnGoalFor_PerGame,savedUnblockedShotAttemptsFor_PerGame,penalityMinutesFor_PerGame,faceOffsWonFor_PerGame,hitsFor_PerGame,takeawaysFor_PerGame,giveawaysFor_PerGame,lowDangerShotsFor_PerGame,mediumDangerShotsFor_PerGame,highDangerShotsFor_PerGame,lowDangerxGoalsFor_PerGame,mediumDangerxGoalsFor_PerGame,highDangerxGoalsFor_PerGame,lowDangerGoalsFor_PerGame,mediumDangerGoalsFor_PerGame,highDangerGoalsFor_PerGame,scoreAdjustedShotsAttemptsFor_PerGame,unblockedShotAttemptsFor_PerGame,scoreAdjustedUnblockedShotAttemptsFor_PerGame,dZoneGiveawaysFor_PerGame,xGoalsFromxReboundsOfShotsFor_PerGame,xGoalsFromActualReboundsOfShotsFor_PerGame,reboundxGoalsFor_PerGame,totalShotCreditFor_PerGame,scoreAdjustedTotalShotCreditFor_PerGame,scoreFlurryAdjustedTotalShotCreditFor_PerGame,xOnGoalAgainst_PerGame,xGoalsAgainst_PerGame,xReboundsAgainst_PerGame,xFreezeAgainst_PerGame,xPlayStoppedAgainst_PerGame,xPlayContinuedInZoneAgainst_PerGame,xPlayContinuedOutsideZoneAgainst_PerGame,flurryAdjustedxGoalsAgainst_PerGame,scoreVenueAdjustedxGoalsAgainst_PerGame,flurryScoreVenueAdjustedxGoalsAgainst_PerGame,shotsOnGoalAgainst_PerGame,missedShotsAgainst_PerGame,blockedShotAttemptsAgainst_PerGame,shotAttemptsAgainst_PerGame,goalsAgainst_PerGame,reboundsAgainst_PerGame,reboundGoalsAgainst_PerGame,freezeAgainst_PerGame,playStoppedAgainst_PerGame,playContinuedInZoneAgainst_PerGame,playContinuedOutsideZoneAgainst_PerGame,savedShotsOnGoalAgainst_PerGame,savedUnblockedShotAttemptsAgainst_PerGame,penalityMinutesAgainst_PerGame,faceOffsWonAgainst_PerGame,hitsAgainst_PerGame,takeawaysAgainst_PerGame,giveawaysAgainst_PerGame,lowDangerShotsAgainst_PerGame,mediumDangerShotsAgainst_PerGame,highDangerShotsAgainst_PerGame,lowDangerxGoalsAgainst_PerGame,mediumDangerxGoalsAgainst_PerGame,highDangerxGoalsAgainst_PerGame,lowDangerGoalsAgainst_PerGame,mediumDangerGoalsAgainst_PerGame,highDangerGoalsAgainst_PerGame,scoreAdjustedShotsAttemptsAgainst_PerGame,unblockedShotAttemptsAgainst_PerGame,scoreAdjustedUnblockedShotAttemptsAgainst_PerGame,dZoneGiveawaysAgainst_PerGame,xGoalsFromxReboundsOfShotsAgainst_PerGame,xGoalsFromActualReboundsOfShotsAgainst_PerGame,reboundxGoalsAgainst_PerGame,totalShotCreditAgainst_PerGame,scoreAdjustedTotalShotCreditAgainst_PerGame,scoreFlurryAdjustedTotalShotCreditAgainst_PerGame,playoff
CAR,2011,0.49,0.48,0.48,31.03719512195122,2.8702439024390247,2.113658536585366,7.189878048780488,1.0214634146341464,16.932560975609757,12.72609756097561,2.7576829268292684,2.877439024390244,2.7647560975609755,30.463414634146343,12.390243902439025,15.024390243902438,57.8780487804878,2.5853658536585367,2.768292682926829,0.4634146341463415,6.536585365853658,0.975609756097561,13.146341463414634,16.841463414634145,27.878048780487806,40.26829268292683,8.597560975609756,30.048780487804876,20.71951219512195,7.182926829268292,6.817073170731708,32.41463414634146,7.524390243902439,2.9146341463414633,0.925609756097561,0.9141463414634146,1.0304878048780488,0.8414634146341463,0.8414634146341463,0.9024390243902439,57.91756097560975,42.853658536585364,42.970975609756096,3.6707317073170733,0.46829268292682924,0.5773170731707318,0.5828048780487805,2.755609756097561,2.76109756097561,2.69890243902439,33.04170731707317,3.067073170731707,2.236951219512195,7.583658536585366,1.0560975609756096,17.920243902439026,13.697073170731707,2.916829268292683,3.064268292682927,2.9141463414634146,32.353658536585364,13.207317073170731,15.109756097560975,60.670731707317074,2.8902439024390243,2.975609756097561,0.6707317073170732,6.914634146341464,1.0731707317073171,14.475609756097562,17.23170731707317,29.463414634146343,42.670731707317074,9.74390243902439,29.182926829268293,20.658536585365855,7.378048780487805,6.878048780487805,34.207317073170735,8.365853658536585,2.9878048780487805,0.9860975609756097,1.038780487804878,1.0420731707317072,0.9878048780487805,0.8048780487804879,1.0975609756097562,60.70280487804878,45.5609756097561,45.47073170731707,3.768292682926829,0.4926829268292683,0.6639024390243902,0.6739024390243902,2.885975609756098,2.881707317073171,2.798170731707317,0
CBJ,2011,0.5,0.5,0.5,28.850121951219514,2.430731707317073,2.0217073170731705,6.504512195121952,0.9465853658536586,16.37768292682927,11.913780487804878,2.34,2.4235365853658535,2.333170731707317,29.926829268292682,10.268292682926829,12.573170731707316,52.76829268292683,2.4146341463414633,2.0121951219512195,0.5975609756097561,4.378048780487805,1.1951219512195121,14.963414634146341,15.231707317073171,27.51219512195122,37.78048780487805,11.109756097560975,29.74390243902439,24.609756097560975,7.2926829268292686,5.182926829268292,31.5,6.585365853658536,2.1097560975609757,0.8885365853658537,0.7937804878048781,0.7484146341463415,0.8048780487804879,0.7926829268292683,0.8170731707317073,52.33390243902439,40.19512195121951,39.964512195121955,2.658536585365854,0.4509756097560975,0.43268292682926823,0.4446341463414634,2.436951219512195,2.4301219512195122,2.3763414634146343,29.195243902439028,2.4760975609756097,1.9639024390243902,6.519756097560975,0.9354878048780487,16.584024390243904,12.350000000000001,2.4004878048780487,2.4831707317073173,2.4071951219512195,30.9390243902439,9.890243902439025,12.853658536585366,53.68292682926829,3.1341463414634148,1.670731707317073,0.5853658536585366,5.036585365853658,1.2195121951219512,15.146341463414634,14.634146341463415,27.804878048780488,37.69512195121951,12.463414634146341,28.70731707317073,19.585365853658537,6.146341463414634,5.7560975609756095,32.18292682926829,6.378048780487805,2.268292682926829,0.9059756097560976,0.7623170731707317,0.8079268292682927,0.9878048780487805,1.1097560975609757,1.0365853658536586,54.02390243902439,40.829268292682926,41.01451219512195,3.1463414634146343,0.430609756097561,0.3781707317073171,0.38926829268292684,2.517439024390244,2.5229268292682927,2.4789024390243903,0
COL,2012,0.47,0.48,0.46,28.573541666666667,2.405625,1.9833333333333334,6.533541666666667,0.9343750000000001,16.020208333333333,12.185625,2.32375,2.3872916666666666,2.3060416666666668,29.479166666666668,10.583333333333334,13.75,53.8125,2.375,2.3125,0.4791666666666667,7.645833333333333,0.7916666666666666,11.604166666666666,15.333333333333334,27.104166666666668,37.6875,10.625,30.1875,25.854166666666668,8.4375,7.270833333333333,30.916666666666668,6.8125,2.3333333333333335,0.8464583333333334,0.8066666666666666,0.7522916666666667,0.7708333333333334,0.6875,0.9166666666666666,52.81020833333333,40.0625,39.499375,3.9791666666666665,0.434375,0.52625,0.5295833333333334,2.310208333333333,2.2935416666666666,2.2533333333333334,31.36854166666667,2.8654166666666665,2.2741666666666664,7.119375000000001,1.02125,17.555833333333332,12.913958333333333,2.7577083333333334,2.9012499999999997,2.793125,31.416666666666668,12.333333333333334,16.3125,60.0625,3.125,2.6875,0.5625,6.8125,0.9375,13.875,16.3125,28.291666666666668,40.625,8.875,28.916666666666668,18.770833333333332,8.3125,6.6875,32.958333333333336,8.208333333333334,2.5833333333333335,0.9358333333333334,1.0077083333333332,0.921875,0.9791666666666666,1.1458333333333333,1.0,61.462291666666665,43.75,44.59479166666667,3.5,0.5054166666666667,0.6064583333333333,0.6116666666666667,2.7587499999999996,2.7910416666666666,2.7402083333333334,0
DAL,2012,0.48,0.46,0.45,27.651041666666668,2.54,1.9558333333333333,6.3062499999999995,0.9093749999999999,15.217500000000001,11.404375,2.4414583333333333,2.540625,2.4425,26.270833333333332,12.0625,15.354166666666666,53.6875,2.6666666666666665,2.125,0.4791666666666667,5.8125,0.9791666666666666,12.916666666666666,13.833333333333334,23.604166666666668,35.666666666666664,11.145833333333334,28.25,24.979166666666668,6.8125,8.8125,28.3125,7.645833333333333,2.375,0.7785416666666666,0.9729166666666668,0.788125,0.8541666666666666,0.9583333333333334,0.8541666666666666,53.628125000000004,38.333333333333336,38.349583333333335,4.375,0.4339583333333333,0.43291666666666667,0.43770833333333337,2.5360416666666667,2.5370833333333334,2.480208333333333,31.920416666666668,3.11375,2.2539583333333333,7.125208333333333,1.013125,17.754583333333333,12.885,2.966041666666667,3.1310416666666665,2.981666666666667,31.020833333333332,13.125,13.979166666666666,58.125,2.9375,2.5416666666666665,0.625,7.5,0.9375,15.041666666666666,15.1875,28.083333333333332,41.208333333333336,11.166666666666666,31.645833333333332,25.0,6.8125,7.416666666666667,32.833333333333336,7.979166666666667,3.3333333333333335,0.9079166666666666,0.9902083333333334,1.2158333333333333,0.875,0.8541666666666666,1.2083333333333333,58.30854166666666,44.145833333333336,44.294375,3.875,0.50375,0.5879166666666666,0.5989583333333334,3.0185416666666662,3.0345833333333334,2.9597916666666664,0
CGY,2012,0.48,0.48,0.48,26.98125,2.480208333333333,1.866875,6.125624999999999,0.8958333333333334,15.21375,11.146875,2.4004166666666666,2.466666666666667,2.3872916666666666,26.9375,10.791666666666666,13.104166666666666,50.833333333333336,2.6666666666666665,1.625,0.3958333333333333,6.333333333333333,0.6458333333333334,12.1875,14.270833333333334,24.270833333333332,35.0625,9.208333333333334,29.229166666666668,19.479166666666668,7.125,8.708333333333334,27.854166666666668,7.6875,2.1875,0.7895833333333333,0.94,0.750625,0.6875,1.0625,0.9166666666666666,50.37437499999999,37.729166666666664,37.503125000000004,4.75,0.4089583333333333,0.3935416666666667,0.4054166666666667,2.4835416666666665,2.4704166666666665,2.432916666666667,29.680625000000003,2.634583333333333,2.0460416666666665,6.8808333333333325,0.9514583333333334,16.607083333333332,12.109166666666667,2.538125,2.658125,2.56125,29.4375,11.791666666666666,14.5625,55.791666666666664,3.2708333333333335,2.1666666666666665,0.6458333333333334,7.5625,0.5625,13.395833333333334,14.291666666666666,26.166666666666668,37.958333333333336,9.395833333333334,33.4375,18.583333333333332,6.9375,8.541666666666666,31.4375,7.0625,2.7291666666666665,0.8475,0.855625,0.93125,0.875,1.1666666666666667,1.2291666666666667,56.427083333333336,41.229166666666664,41.56395833333333,5.666666666666667,0.44687499999999997,0.4822916666666666,0.5197916666666667,2.561875,2.580833333333333,2.5310416666666664,0
CHI,2012,0.53,0.54,0.53,30.13208333333333,2.5629166666666667,2.0972916666666666,6.788958333333333,0.9629166666666666,16.678958333333334,12.450833333333334,2.4945833333333334,2.5993749999999998,2.5297916666666667,31.125,10.416666666666666,14.416666666666666,55.958333333333336,3.1041666666666665,1.7916666666666667,0.5416666666666666,7.1875,0.9375,12.458333333333334,16.0625,28.020833333333332,38.4375,8.5,29.916666666666668,17.5,9.729166666666666,7.1875,31.958333333333332,7.541666666666667,2.0416666666666665,0.918125,0.9191666666666666,0.7258333333333334,1.1666666666666667,0.9583333333333334,0.9791666666666666,57.258541666666666,41.541666666666664,42.438125,4.916666666666667,0.45645833333333335,0.39958333333333335,0.39958333333333335,2.6197916666666665,2.6529166666666666,2.6185416666666668,25.487916666666667,2.2935416666666666,1.79,5.733333333333333,0.8262499999999999,14.154583333333333,10.473333333333334,2.2110416666666666,2.2781249999999997,2.1964583333333336,26.208333333333332,9.0625,13.583333333333334,48.854166666666664,2.0208333333333335,1.75,0.4375,5.375,0.6875,10.729166666666666,14.708333333333334,24.1875,33.25,8.958333333333334,29.0,28.4375,6.708333333333333,6.875,26.541666666666668,6.583333333333333,2.1458333333333335,0.7591666666666667,0.7975,0.7366666666666667,0.6041666666666666,0.6666666666666666,0.75,48.02791666666667,35.270833333333336,34.74166666666667,4.541666666666667,0.39645833333333336,0.4145833333333333,0.43,2.2600000000000002,2.243958333333333,2.1995833333333334,1
BOS,2012,0.53,0.53,0.53,32.327083333333334,2.91625,2.1027083333333336,7.438958333333333,1.0639583333333333,17.70875,13.936250000000001,2.82625,2.9427083333333335,2.8522916666666664,32.4375,12.729166666666666,15.854166666666666,61.020833333333336,2.6458333333333335,1.875,0.5208333333333334,7.583333333333333,1.1041666666666667,14.8125,17.145833333333332,29.791666666666668,42.520833333333336,10.833333333333334,33.4375,25.0,5.791666666666667,8.375,33.833333333333336,8.666666666666666,2.6666666666666665,0.9704166666666666,1.026875,0.9187500000000001,0.8125,0.875,0.9583333333333334,61.896875,45.166666666666664,45.74604166666666,3.7708333333333335,0.45458333333333334,0.40729166666666666,0.424375,2.9464583333333336,2.9722916666666666,2.917291666666667,28.621875,2.63875,1.9341666666666668,6.484375,0.924375,15.756875,11.782499999999999,2.5691666666666664,2.624375,2.5552083333333333,28.625,10.895833333333334,13.541666666666666,53.0625,2.2083333333333335,1.4166666666666667,0.3958333333333333,7.270833333333333,0.9583333333333334,12.020833333333334,15.645833333333334,26.416666666666668,37.3125,9.0625,25.854166666666668,26.854166666666668,6.666666666666667,8.895833333333334,29.395833333333332,7.604166666666667,2.5208333333333335,0.828125,0.92125,0.8895833333333334,0.7083333333333334,0.6041666666666666,0.8958333333333334,52.34270833333333,39.520833333333336,39.13625,4.875,0.425625,0.29020833333333335,0.33145833333333335,2.733333333333333,2.718125,2.669583333333333,1
PIT,2012,0.5,0.5,0.52,29.760208333333335,2.8189583333333332,2.0695833333333336,6.7,0.9522916666666666,16.804166666666667,12.009375,2.7308333333333334,2.8560416666666666,2.766666666666667,29.958333333333332,11.395833333333334,13.541666666666666,54.895833333333336,3.375,2.1458333333333335,0.5833333333333334,5.875,1.3958333333333333,12.625,15.9375,26.583333333333332,37.979166666666664,10.4375,31.020833333333332,25.604166666666668,4.729166666666667,6.208333333333333,30.604166666666668,8.458333333333334,2.2916666666666665,0.916875,1.0062499999999999,0.8958333333333334,1.0833333333333333,1.1875,1.1041666666666667,55.86166666666667,41.354166666666664,42.01583333333333,3.3541666666666665,0.45979166666666665,0.43854166666666666,0.44812500000000005,2.830833333333333,2.863125,2.806875,29.147916666666664,2.5785416666666667,2.0064583333333332,6.654583333333334,0.9560416666666667,16.45895833333333,11.991666666666667,2.465,2.5622916666666664,2.449375,29.229166666666668,11.416666666666666,15.3125,55.958333333333336,2.4791666666666665,2.125,0.5625,6.041666666666667,1.3541666666666667,12.895833333333334,15.75,26.75,38.166666666666664,10.770833333333334,29.25,22.958333333333332,5.541666666666667,5.479166666666667,30.854166666666668,7.583333333333333,2.2083333333333335,0.8802083333333334,0.9245833333333334,0.77375,0.7291666666666666,0.9166666666666666,0.8333333333333334,55.299375,40.645833333333336,40.214166666666664,2.9375,0.44375000000000003,0.49145833333333333,0.496875,2.5254166666666666,2.5083333333333333,2.4458333333333333,1
VAN,2012,0.52,0.51,0.51,28.402083333333334,2.4814583333333333,1.9779166666666665,6.516875,0.9495833333333333,16.047083333333333,11.901666666666666,2.4047916666666667,2.5002083333333336,2.4229166666666666,28.145833333333332,11.729166666666666,14.791666666666666,54.666666666666664,2.5416666666666665,1.5,0.4166666666666667,6.979166666666667,0.9583333333333334,13.145833333333334,14.770833333333334,25.604166666666668,37.333333333333336,11.145833333333334,28.4375,21.25,6.75,7.125,30.666666666666668,6.979166666666667,2.2291666666666665,0.8558333333333333,0.8156249999999999,0.81,0.9166666666666666,0.6875,0.9375,55.02854166666666,39.875,40.21104166666667,4.583333333333333,0.43520833333333336,0.31583333333333335,0.3885416666666666,2.5283333333333333,2.5410416666666666,2.4879166666666666,28.015208333333334,2.419375,1.9702083333333331,6.32375,0.9162499999999999,15.619166666666667,11.626249999999999,2.3337499999999998,2.4006250000000002,2.3154166666666667,28.9375,9.9375,11.791666666666666,50.666666666666664,2.3958333333333335,1.8958333333333333,0.3958333333333333,6.895833333333333,0.9583333333333334,12.25,14.5,26.541666666666668,36.479166666666664,10.770833333333334,31.3125,22.0,7.708333333333333,6.729166666666667,29.479166666666668,7.4375,1.9583333333333333,0.8535416666666666,0.915625,0.6502083333333334,0.9166666666666666,0.7083333333333334,0.7708333333333334,50.173125,38.875,38.48645833333333,3.8541666666666665,0.4327083333333333,0.42604166666666665,0.4427083333333333,2.4095833333333334,2.39125,2.35,1
DET,2012,0.54,0.54,0.52,30.579583333333332,2.589583333333333,2.1404166666666664,6.963541666666667,0.9964583333333333,17.45375,12.772916666666667,2.5127083333333333,2.603125,2.5260416666666665,30.166666666666668,12.75,14.0625,56.979166666666664,2.5416666666666665,1.6458333333333333,0.4791666666666667,7.479166666666667,1.4375,13.645833333333334,16.1875,27.625,40.375,8.8125,28.895833333333332,18.020833333333332,5.9375,7.625,33.3125,7.9375,1.6666666666666667,0.92875,0.9695833333333334,0.69125,0.7708333333333334,1.0625,0.7083333333333334,57.306875,42.916666666666664,43.09770833333334,4.104166666666667,0.4695833333333333,0.408125,0.45125,2.6079166666666667,2.6175,2.5641666666666665,26.635208333333335,2.36875,1.8439583333333334,5.984166666666667,0.8845833333333334,14.793750000000001,11.208333333333334,2.299166666666667,2.373125,2.302916666666667,27.541666666666668,9.541666666666666,11.666666666666666,48.75,2.2916666666666665,1.9791666666666667,0.5,6.041666666666667,0.9791666666666666,11.375,14.416666666666666,25.25,34.791666666666664,9.708333333333334,27.979166666666668,21.895833333333332,6.333333333333333,7.104166666666667,28.229166666666668,6.6875,2.1666666666666665,0.7925,0.81,0.76625,0.6041666666666666,0.9375,0.75,48.66020833333334,37.083333333333336,37.02875,4.291666666666667,0.40687500000000004,0.4527083333333333,0.4716666666666667,2.30375,2.3072916666666665,2.2708333333333335,1
BUF,2012,0.45,0.45,0.43,26.776458333333334,2.3110416666666667,1.8222916666666666,6.067916666666666,0.8633333333333333,15.171875,11.242708333333333,2.2258333333333336,2.3033333333333332,2.2179166666666665,27.895833333333332,9.583333333333334,12.625,50.104166666666664,2.4583333333333335,1.6041666666666667,0.5,5.895833333333333,0.8958333333333334,11.604166666666666,15.020833333333334,25.4375,35.020833333333336,11.291666666666666,27.916666666666668,22.479166666666668,6.25,8.020833333333334,29.104166666666668,6.291666666666667,2.0833333333333335,0.828125,0.7427083333333333,0.7402083333333334,0.7916666666666666,0.9375,0.7291666666666666,49.72604166666667,37.479166666666664,37.26770833333333,4.645833333333333,0.4035416666666667,0.3910416666666667,0.39749999999999996,2.317083333333333,2.307916666666667,2.250625,32.888125,3.0868749999999996,2.280625,7.440833333333334,1.0902083333333332,18.631666666666668,13.719999999999999,2.9777083333333336,3.1033333333333335,2.99375,33.458333333333336,12.791666666666666,14.958333333333334,61.208333333333336,2.8958333333333335,2.0833333333333335,0.4375,7.125,1.2291666666666667,14.1875,18.729166666666668,30.5625,43.354166666666664,10.5625,32.458333333333336,20.3125,6.520833333333333,7.208333333333333,34.541666666666664,9.0625,2.6458333333333335,1.0295833333333333,1.0939583333333334,0.9635416666666666,0.9583333333333334,0.9166666666666666,1.0208333333333333,61.57145833333333,46.25,46.47958333333333,3.8333333333333335,0.5072916666666667,0.470625,0.4916666666666667,3.1024999999999996,3.1179166666666664,3.050625,0
FLA,2012,0.49,0.48,0.46,28.589166666666667,2.5052083333333335,1.8897916666666665,6.578749999999999,0.9508333333333333,15.904375,11.879166666666668,2.3904166666666664,2.478333333333333,2.3645833333333335,29.1875,10.520833333333334,12.625,52.333333333333336,2.2708333333333335,2.1458333333333335,0.5208333333333334,7.270833333333333,0.8333333333333334,11.8125,15.375,26.916666666666668,37.4375,9.479166666666666,27.958333333333332,23.125,6.395833333333333,5.979166666666667,30.8125,6.583333333333333,2.3125,0.8979166666666667,0.7983333333333333,0.8089583333333333,0.7083333333333334,0.7291666666666666,0.8333333333333334,50.964375,39.708333333333336,38.931666666666665,3.5416666666666665,0.41500000000000004,0.48020833333333335,0.515625,2.404375,2.37875,2.3116666666666665,30.535416666666666,2.9762500000000003,2.096041666666667,6.854583333333333,1.0025,16.994791666666668,12.702291666666667,2.830416666666667,3.0120833333333334,2.8654166666666665,31.333333333333332,11.3125,12.604166666666666,55.25,3.5416666666666665,2.5,0.4583333333333333,5.75,0.8125,14.354166666666666,15.6875,27.791666666666668,39.104166666666664,8.979166666666666,28.6875,28.0,6.354166666666667,6.729166666666667,31.395833333333332,8.395833333333334,2.8541666666666665,0.9260416666666668,1.01375,1.0362500000000001,1.1875,1.375,0.9791666666666666,56.59979166666667,42.645833333333336,43.47770833333333,3.5625,0.4608333333333334,0.533125,0.5358333333333333,2.8997916666666668,2.9343749999999997,2.8310416666666662,0
NYI,2012,0.51,0.51,0.54,29.883750000000003,2.9645833333333336,2.0872916666666668,6.763958333333334,1.0308333333333333,16.631666666666668,12.417499999999999,2.862083333333333,2.9789583333333334,2.87625,30.9375,10.958333333333334,15.666666666666666,57.5625,2.8125,1.75,0.1875,7.4375,1.4166666666666667,12.25,16.229166666666668,28.125,39.083333333333336,8.854166666666666,28.520833333333332,21.208333333333332,7.958333333333333,9.895833333333334,30.395833333333332,8.8125,2.6875,0.9162499999999999,1.059375,0.9889583333333333,0.9583333333333334,1.0625,0.7916666666666666,57.77666666666667,41.895833333333336,42.12833333333334,5.125,0.46020833333333333,0.4214583333333333,0.43916666666666665,2.985416666666667,2.999375,2.934791666666667,28.618125000000003,2.5591666666666666,1.968125,6.469374999999999,0.9206249999999999,16.1525,12.034374999999999,2.472916666666667,2.5591666666666666,2.473125,28.166666666666668,11.9375,15.958333333333334,56.0625,2.8333333333333335,1.75,0.5208333333333334,6.1875,0.7708333333333334,11.1875,17.375,25.333333333333332,37.270833333333336,9.3125,28.854166666666668,22.875,6.0,9.0625,30.479166666666668,7.291666666666667,2.3333333333333335,0.8716666666666667,0.8704166666666667,0.8172916666666666,0.875,1.0208333333333333,0.9375,55.85375,40.104166666666664,40.01541666666667,4.666666666666667,0.42874999999999996,0.3983333333333334,0.4214583333333333,2.5664583333333333,2.567083333333333,2.517916666666667,1
L.A,2012,0.56,0.55,0.55,31.13479166666667,2.7175,2.0975,7.1308333333333325,1.0035416666666668,17.597083333333334,12.932708333333332,2.62,2.737083333333333,2.63875,29.8125,13.666666666666666,14.791666666666666,58.270833333333336,2.7291666666666665,2.0833333333333335,0.5,7.3125,0.9583333333333334,14.583333333333334,15.8125,27.083333333333332,40.75,9.395833333333334,30.625,30.125,4.708333333333333,8.875,33.4375,7.375,2.6666666666666665,0.9614583333333333,0.8804166666666666,0.875625,0.9375,0.8333333333333334,0.9583333333333334,58.700208333333336,43.479166666666664,43.78375,5.9375,0.4633333333333333,0.46895833333333337,0.47333333333333333,2.7075,2.7235416666666663,2.67625,25.72520833333333,2.2131250000000002,1.7995833333333333,5.902083333333334,0.843125,14.492083333333333,10.562708333333333,2.143125,2.2104166666666667,2.1404166666666664,24.958333333333332,10.854166666666666,10.645833333333334,46.458333333333336,2.375,1.7708333333333333,0.375,5.875,1.375,11.916666666666666,12.5,22.583333333333332,33.4375,9.791666666666666,28.25,30.104166666666668,5.458333333333333,9.270833333333334,27.291666666666668,6.729166666666667,1.7916666666666667,0.7999999999999999,0.8264583333333334,0.58625,0.8541666666666666,0.8958333333333334,0.625,46.24270833333333,35.8125,35.688541666666666,6.0625,0.39999999999999997,0.376875,0.3804166666666667,2.2327083333333335,2.22625,2.1802083333333333,1
OTT,2012,0.53,0.52,0.52,32.75958333333333,2.7529166666666662,2.1610416666666667,7.687916666666666,1.0525,18.285833333333333,13.663958333333333,2.6404166666666664,2.763333333333333,2.6508333333333334,33.145833333333336,12.458333333333334,17.0625,62.666666666666664,2.3333333333333335,2.2291666666666665,0.4375,7.145833333333333,0.875,15.604166666666666,17.416666666666668,30.8125,43.270833333333336,10.979166666666666,29.583333333333332,27.229166666666668,6.5,8.333333333333334,36.020833333333336,7.041666666666667,2.5416666666666665,0.9914583333333334,0.8683333333333333,0.8933333333333334,0.9375,0.5208333333333334,0.875,62.839375,45.604166666666664,45.670625,5.1875,0.4764583333333334,0.4770833333333333,0.4895833333333333,2.7397916666666666,2.7541666666666664,2.6845833333333338,30.091458333333335,2.4983333333333335,2.0264583333333333,7.068541666666667,0.9975,17.02,12.597499999999998,2.404166666666667,2.4991666666666665,2.4047916666666667,31.291666666666668,10.916666666666666,12.833333333333334,55.041666666666664,2.0833333333333335,2.125,0.3958333333333333,7.166666666666667,0.9375,13.791666666666666,16.104166666666668,29.208333333333332,40.125,10.354166666666666,30.604166666666668,27.708333333333332,6.791666666666667,8.875,32.770833333333336,7.25,2.1875,0.9141666666666667,0.866875,0.7172916666666667,0.7916666666666666,0.5208333333333334,0.7708333333333334,54.88791666666666,42.208333333333336,42.214999999999996,5.208333333333333,0.450625,0.3914583333333333,0.4091666666666667,2.5397916666666664,2.5395833333333333,2.4775,1
NSH,2012,0.47,0.48,0.49,25.810625,2.245625,1.81125,5.8691666666666675,0.8250000000000001,14.4375,10.394583333333333,2.1472916666666664,2.2329166666666667,2.134375,25.916666666666668,9.666666666666666,12.0,47.583333333333336,2.2708333333333335,1.9583333333333333,0.5,5.354166666666667,0.875,11.375,13.75,23.645833333333332,33.3125,8.979166666666666,28.770833333333332,20.729166666666668,6.541666666666667,8.083333333333334,26.75,6.604166666666667,2.2291666666666665,0.74375,0.774375,0.7272916666666666,0.6666666666666666,0.9791666666666666,0.625,46.97145833333334,35.583333333333336,35.18333333333333,4.791666666666667,0.3985416666666666,0.4427083333333333,0.4535416666666667,2.1906250000000003,2.1733333333333333,2.1306249999999998,28.0,2.3595833333333336,1.9110416666666667,6.372083333333333,0.8983333333333333,15.872708333333334,11.669791666666667,2.2852083333333333,2.3816666666666664,2.3066666666666666,27.8125,11.270833333333334,14.645833333333334,53.729166666666664,2.7708333333333335,1.2708333333333333,0.3958333333333333,6.854166666666667,0.8541666666666666,12.354166666666666,14.979166666666666,25.041666666666668,36.3125,8.895833333333334,29.083333333333332,20.020833333333332,6.541666666666667,8.458333333333334,30.833333333333332,6.4375,1.8125,0.8937499999999999,0.7570833333333334,0.7087500000000001,0.875,1.0625,0.8333333333333334,54.385416666666664,39.083333333333336,39.50125,5.5,0.4154166666666667,0.27458333333333335,0.28520833333333334,2.4899999999999998,2.511041666666667,2.4579166666666667,0
